User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription
#DEMO0785,30,Male,Urban,122021,Technology,8,3,1748.82,5246.46,Electronics,37,19,TRUE
#DEMO0786,40,Female,Suburban,178256,Gaming,14,3,1100.94,3302.81,Electronics,62,51,TRUE
#DEMO0787,24,Female,Urban,206859,Technology,10,2,1489.61,2979.23,Electronics,66,20,TRUE
#DEMO0788,33,Male,Suburban,167319,Digital products,7,3,1399.62,4198.87,Electronics,34,26,FALSE
#DEMO0789,30,Female,Suburban,149715,Digital products,14,3,1494.36,4483.08,Electronics,68,18,TRUE
#DEMO0790,26,Male,Suburban,173982,Digital products,14,2,1941.32,3882.63,Electronics,66,49,TRUE
#DEMO0791,32,Male,Urban,106832,Technology,7,2,1935.77,3871.54,Electronics,71,46,FALSE
#DEMO0792,31,Male,Suburban,104565,Gaming,10,3,1702.76,5108.28,Electronics,76,33,FALSE
#DEMO0793,35,Male,Urban,165496,Gaming,6,2,1861.5,3723.01,Electronics,68,48,TRUE
#DEMO0794,27,Female,Urban,136762,Technology,4,3,2006.5,6019.49,Electronics,41,41,FALSE
#DEMO0795,40,Female,Suburban,185099,Technology,10,1,2023.89,2023.89,Electronics,51,54,FALSE
#DEMO0796,30,Male,Suburban,184095,Digital products,8,1,1406.74,1406.74,Electronics,57,23,FALSE
#DEMO0797,36,Female,Suburban,122551,Technology,13,2,1654.13,3308.27,Electronics,67,24,TRUE
#DEMO0798,37,Female,Suburban,214434,Gaming,8,2,1236.49,2472.97,Electronics,62,49,FALSE
#DEMO0799,33,Female,Urban,176276,Technology,12,1,1630.6,1630.6,Electronics,50,29,TRUE
#DEMO0800,33,Female,Urban,99350,Digital products,14,1,1957.36,1957.36,Electronics,57,53,FALSE
#DEMO0801,24,Male,Urban,145005,Technology,13,1,1501.76,1501.76,Electronics,31,46,TRUE
#DEMO0802,38,Female,Urban,156557,Digital products,5,1,1599.55,1599.55,Electronics,42,29,FALSE
#DEMO0803,31,Female,Suburban,173071,Gaming,6,1,1820.87,1820.87,Electronics,47,46,FALSE
#DEMO0804,26,Female,Urban,203731,Technology,7,3,1446.71,4340.14,Electronics,42,54,FALSE
#DEMO0805,37,Female,Suburban,191960,Technology,2,2,1813.9,3627.8,Electronics,67,39,TRUE
#DEMO0806,39,Female,Suburban,117587,Technology,6,3,1170.55,3511.64,Electronics,67,19,TRUE
#DEMO0807,40,Male,Urban,172021,Digital products,4,1,1399.58,1399.58,Electronics,47,55,FALSE
#DEMO0808,32,Female,Urban,100788,Digital products,10,3,1332.02,3996.07,Electronics,33,39,FALSE
#DEMO0809,29,Male,Urban,182115,Digital products,4,3,1568.25,4704.74,Electronics,48,54,FALSE
#DEMO0810,26,Male,Urban,131401,Digital products,14,2,1882.83,3765.66,Electronics,77,39,TRUE
#DEMO0811,24,Female,Suburban,152791,Technology,10,1,1397.56,1397.56,Electronics,53,34,FALSE
#DEMO0812,34,Female,Suburban,92456,Digital products,2,1,1215.36,1215.36,Electronics,61,19,FALSE
#DEMO0813,40,Male,Urban,183681,Digital products,5,3,1310.32,3930.97,Electronics,72,37,FALSE
#DEMO0814,40,Male,Urban,105381,Technology,2,2,1233.65,2467.3,Electronics,73,21,TRUE
#DEMO0815,27,Female,Suburban,105480,Gaming,7,3,1879.55,5638.64,Electronics,69,46,TRUE
#DEMO0816,27,Male,Urban,208124,Technology,14,3,1899.77,5699.31,Electronics,41,23,FALSE
#DEMO0817,37,Male,Urban,144717,Gaming,4,1,1784.85,1784.85,Electronics,50,26,TRUE
#DEMO0818,25,Male,Suburban,125684,Gaming,5,1,1421.9,1421.9,Electronics,58,43,TRUE
#DEMO0819,38,Male,Suburban,164790,Digital products,4,2,1224.07,2448.13,Electronics,38,40,FALSE
#DEMO0820,35,Female,Suburban,142496,Digital products,7,1,1751.24,1751.24,Electronics,62,31,TRUE
#DEMO0821,30,Female,Suburban,181839,Gaming,3,1,1382.0,1382.0,Electronics,48,44,FALSE
#DEMO0822,36,Male,Urban,106370,Gaming,13,3,1488.49,4465.47,Electronics,40,35,TRUE
#DEMO0823,35,Male,Urban,209072,Digital products,9,3,2098.12,6294.35,Electronics,63,41,FALSE
#DEMO0824,33,Female,Suburban,94913,Gaming,9,3,1554.83,4664.48,Electronics,55,42,TRUE
#DEMO0825,36,Male,Urban,146259,Digital products,10,3,1181.39,3544.17,Electronics,61,27,FALSE
#DEMO0826,33,Male,Suburban,125431,Gaming,9,3,2055.36,6166.07,Electronics,65,45,TRUE
#DEMO0827,27,Female,Suburban,166413,Gaming,11,2,1499.01,2998.02,Electronics,30,50,FALSE
#DEMO0828,35,Male,Suburban,164310,Technology,7,3,1158.8,3476.39,Electronics,54,21,FALSE
#DEMO0829,29,Female,Urban,197765,Digital products,3,1,1176.27,1176.27,Electronics,30,25,TRUE
#DEMO0830,39,Female,Suburban,156361,Technology,3,3,1723.07,5169.22,Electronics,65,48,FALSE
#DEMO0831,36,Male,Urban,209424,Gaming,7,1,1552.89,1552.89,Electronics,74,26,TRUE
#DEMO0832,30,Female,Suburban,218368,Gaming,9,1,1111.21,1111.21,Electronics,48,53,FALSE
#DEMO0833,39,Male,Suburban,117428,Technology,10,3,1468.11,4404.33,Electronics,46,50,FALSE
#DEMO0834,28,Male,Suburban,191197,Digital products,7,3,1435.19,4305.57,Electronics,69,28,FALSE
#DEMO0835,30,Female,Suburban,184819,Gaming,3,2,1657.88,3315.75,Electronics,54,40,FALSE
#DEMO0836,31,Female,Urban,96896,Technology,9,3,1512.77,4538.32,Electronics,74,54,TRUE
#DEMO0837,28,Male,Urban,204817,Gaming,12,2,1663.65,3327.31,Electronics,30,40,TRUE
#DEMO0838,38,Male,Suburban,112781,Technology,11,3,1123.01,3369.04,Electronics,60,47,FALSE
#DEMO0839,36,Male,Urban,104141,Gaming,14,3,1230.25,3690.76,Electronics,55,28,FALSE
#DEMO0840,27,Female,Urban,209886,Technology,6,2,1386.74,2773.48,Electronics,61,22,TRUE
#DEMO0841,65,Male,Urban,79537,Self-learning,76,1,134.53,134.53,Books,6,9,TRUE
#DEMO0842,29,Male,Rural,95820,Education,67,1,134.91,134.91,Books,15,5,FALSE
#DEMO0843,42,Female,Rural,69993,Self-learning,45,1,232.57,232.57,Books,17,5,TRUE
#DEMO0844,35,Male,Suburban,90662,Education,85,1,138.61,138.61,Books,15,3,FALSE
#DEMO0845,26,Female,Urban,84415,Self-learning,44,2,202.66,405.33,Books,20,14,FALSE
#DEMO0846,53,Female,Rural,99782,Education,56,2,210.53,421.07,Books,18,4,TRUE
#DEMO0847,27,Female,Urban,87801,Education,32,2,252.54,505.07,Books,26,16,TRUE
#DEMO0848,48,Male,Rural,51913,Self-learning,61,1,234.15,234.15,Books,7,7,TRUE
#DEMO0849,37,Female,Rural,45587,Reading,77,2,250.18,500.36,Books,26,15,TRUE
#DEMO0850,53,Male,Rural,94913,Self-learning,59,1,179.88,179.88,Books,12,10,FALSE
#DEMO0851,61,Female,Suburban,92416,Reading,68,1,128.77,128.77,Books,16,15,TRUE
#DEMO0852,45,Female,Urban,94798,Education,75,1,184.2,184.2,Books,17,17,TRUE
#DEMO0853,42,Male,Rural,70566,Self-learning,74,2,244.53,489.07,Books,8,10,TRUE
#DEMO0854,22,Male,Suburban,98457,Reading,34,2,201.34,402.68,Books,18,16,FALSE
#DEMO0855,53,Male,Urban,73442,Self-learning,87,2,158.51,317.03,Books,22,17,FALSE
#DEMO0856,35,Female,Suburban,116173,Education,66,1,151.03,151.03,Books,9,16,TRUE
#DEMO0857,56,Male,Urban,101288,Reading,39,2,126.18,252.35,Books,12,13,TRUE
#DEMO0858,41,Male,Urban,113763,Reading,65,1,235.41,235.41,Books,24,3,TRUE
#DEMO0859,60,Male,Suburban,41507,Reading,59,1,190.99,190.99,Books,16,9,TRUE
#DEMO0860,33,Female,Urban,73652,Education,66,2,120.32,240.64,Books,12,18,TRUE
#DEMO0861,18,Male,Urban,39809,Education,51,1,99.88,99.88,Books,26,18,FALSE
#DEMO0862,39,Male,Rural,112556,Education,89,2,155.45,310.9,Books,5,17,TRUE
#DEMO0863,59,Female,Suburban,85794,Self-learning,32,1,157.57,157.57,Books,30,4,TRUE
#DEMO0864,50,Male,Suburban,38939,Education,67,1,241.32,241.32,Books,10,6,FALSE
#DEMO0865,45,Male,Urban,65267,Reading,34,2,100.75,201.49,Books,5,12,TRUE
#DEMO0866,64,Female,Rural,95498,Education,85,1,188.27,188.27,Books,26,5,FALSE
#DEMO0867,50,Male,Suburban,71608,Education,84,1,136.79,136.79,Books,13,14,FALSE
#DEMO0868,26,Female,Rural,115914,Reading,86,2,253.48,506.96,Books,23,16,TRUE
#DEMO0869,19,Male,Urban,100891,Education,48,2,256.39,512.79,Books,24,9,FALSE
#DEMO0870,28,Male,Urban,34967,Reading,63,2,93.03,186.07,Books,19,12,FALSE
#DEMO0871,51,Male,Suburban,82739,Reading,20,2,181.23,362.47,Books,10,14,FALSE
#DEMO0872,39,Male,Suburban,35261,Reading,46,1,190.18,190.18,Books,20,7,FALSE
#DEMO0873,40,Male,Rural,58212,Education,36,1,227.65,227.65,Books,25,6,FALSE
#DEMO0874,51,Female,Suburban,83869,Reading,31,2,190.73,381.45,Books,17,7,FALSE
#DEMO0875,31,Male,Urban,71918,Reading,45,1,218.26,218.26,Books,13,17,TRUE
#DEMO0876,37,Female,Urban,111379,Education,49,2,203.98,407.96,Books,14,14,FALSE
#DEMO0877,25,Female,Suburban,46606,Reading,62,2,108.12,216.25,Books,14,16,TRUE
#DEMO0878,19,Female,Suburban,117202,Education,26,1,133.9,133.9,Books,8,3,FALSE
#DEMO0879,46,Female,Rural,83282,Reading,20,1,244.34,244.34,Books,11,9,FALSE
#DEMO0880,51,Male,Suburban,77813,Self-learning,31,2,85.11,170.23,Books,5,8,TRUE
#DEMO0881,26,Female,Rural,35860,Education,28,2,169.04,338.08,Books,10,5,TRUE
#DEMO0882,29,Male,Rural,109674,Reading,31,2,231.28,462.55,Books,10,8,FALSE
#DEMO0883,64,Male,Urban,93545,Self-learning,72,2,150.3,300.6,Books,26,12,TRUE
#DEMO0884,49,Female,Urban,48254,Reading,63,2,170.11,340.22,Books,5,14,TRUE
#DEMO0885,64,Male,Rural,115337,Education,66,2,88.82,177.63,Books,17,13,FALSE
#DEMO0886,28,Female,Urban,103627,Reading,63,1,140.23,140.23,Books,30,6,FALSE
#DEMO0887,54,Female,Suburban,73008,Education,45,2,157.43,314.85,Books,24,12,FALSE
#DEMO0888,37,Female,Urban,109996,Self-learning,84,1,100.37,100.37,Books,28,17,TRUE
#DEMO0889,31,Male,Urban,58999,Self-learning,64,1,128.61,128.61,Books,24,15,FALSE
#DEMO0890,20,Male,Rural,72049,Self-learning,38,2,199.21,398.43,Books,10,11,FALSE
#DEMO0891,61,Male,Suburban,39852,Reading,75,2,109.9,219.8,Books,9,11,TRUE
#DEMO0892,33,Female,Rural,83813,Education,23,1,135.89,135.89,Books,29,15,TRUE
#DEMO0893,63,Male,Rural,55725,Education,64,1,111.48,111.48,Books,20,11,TRUE
#DEMO0894,33,Male,Rural,98286,Reading,21,2,92.47,184.93,Books,13,14,TRUE
#DEMO0895,65,Male,Suburban,92721,Self-learning,78,1,199.82,199.82,Books,26,12,TRUE
#DEMO0896,58,Male,Urban,88467,Reading,51,1,105.94,105.94,Books,12,10,FALSE
#DEMO0897,64,Female,Suburban,46202,Self-learning,45,1,205.58,205.58,Books,17,5,TRUE
#DEMO0898,59,Female,Suburban,49328,Reading,30,1,133.78,133.78,Books,21,5,FALSE
#DEMO0899,65,Male,Urban,36380,Education,45,1,215.77,215.77,Books,7,4,FALSE
#DEMO0900,28,Male,Urban,68423,Reading,53,1,92.14,92.14,Books,29,15,TRUE
#DEMO0901,24,Female,Urban,113280,Education,40,1,91.83,91.83,Books,18,18,FALSE
#DEMO0902,59,Male,Urban,59190,Reading,52,2,140.18,280.36,Books,5,6,FALSE
#DEMO0903,39,Male,Rural,71799,Self-learning,62,1,103.28,103.28,Books,7,5,FALSE
#DEMO0904,39,Female,Urban,83139,Self-learning,31,1,196.82,196.82,Books,9,14,TRUE
#DEMO0905,35,Male,Rural,95211,Self-learning,88,1,229.2,229.2,Books,19,11,TRUE
#DEMO0906,50,Male,Suburban,97660,Self-learning,62,2,116.05,232.09,Books,25,16,FALSE
#DEMO0907,35,Male,Suburban,105900,Reading,41,1,101.71,101.71,Books,26,13,FALSE
#DEMO0908,63,Male,Urban,90535,Reading,30,1,243.93,243.93,Books,8,18,TRUE
#DEMO0909,21,Male,Rural,93306,Education,68,2,131.79,263.58,Books,20,3,FALSE
#DEMO0910,42,Female,Urban,44427,Self-learning,81,2,256.23,512.46,Books,29,14,FALSE
#DEMO0911,60,Male,Suburban,45264,Reading,62,1,235.22,235.22,Books,19,6,FALSE
#DEMO0912,34,Female,Urban,30437,Education,50,2,105.18,210.36,Books,18,7,TRUE
#DEMO0913,48,Female,Suburban,88432,Education,28,2,87.2,174.39,Books,17,11,FALSE
#DEMO0914,21,Male,Urban,66364,Self-learning,41,1,210.4,210.4,Books,26,9,FALSE
#DEMO0915,27,Male,Urban,52263,Reading,41,2,246.71,493.42,Books,24,5,TRUE
#DEMO0916,46,Female,Rural,43535,Self-learning,71,1,228.69,228.69,Books,23,14,FALSE
#DEMO0917,65,Male,Suburban,107181,Self-learning,43,1,160.92,160.92,Books,7,12,TRUE
#DEMO0918,64,Male,Urban,62971,Education,41,2,236.3,472.61,Books,12,4,TRUE
#DEMO0919,49,Female,Urban,68000,Reading,28,2,98.33,196.66,Books,5,9,TRUE
#DEMO0920,58,Female,Suburban,39921,Reading,71,1,124.48,124.48,Books,26,16,TRUE
#DEMO0921,51,Female,Urban,91459,Education,48,2,176.76,353.52,Books,21,10,FALSE
#DEMO0922,35,Female,Suburban,62818,Reading,27,2,251.73,503.45,Books,16,13,TRUE
#DEMO0923,62,Male,Suburban,37643,Self-learning,40,2,199.62,399.24,Books,13,12,FALSE
#DEMO0924,65,Female,Urban,91222,Self-learning,84,2,197.26,394.51,Books,27,18,TRUE
#DEMO0925,39,Female,Rural,44953,Reading,39,1,100.46,100.46,Books,12,7,TRUE
#DEMO0926,51,Female,Suburban,55227,Self-learning,56,2,168.89,337.78,Books,24,10,TRUE
#DEMO0927,62,Male,Urban,30534,Education,50,2,215.8,431.6,Books,29,18,FALSE
#DEMO0928,56,Male,Rural,75237,Education,77,1,160.86,160.86,Books,16,12,TRUE
#DEMO0929,60,Male,Urban,49033,Education,30,2,110.52,221.04,Books,13,14,FALSE
#DEMO0930,28,Female,Suburban,88838,Self-learning,29,2,122.28,244.57,Books,16,18,TRUE
#DEMO0931,31,Male,Urban,95647,Reading,43,1,156.29,156.29,Books,9,18,FALSE
#DEMO0932,46,Male,Rural,97733,Self-learning,48,2,136.34,272.69,Books,8,12,TRUE
#DEMO0933,39,Male,Rural,72492,Education,29,1,201.13,201.13,Books,8,13,TRUE
#DEMO0934,20,Female,Suburban,88961,Self-learning,67,2,101.51,203.03,Books,15,5,TRUE
#DEMO0935,24,Male,Suburban,36417,Reading,80,1,136.39,136.39,Books,22,10,TRUE
#DEMO0936,22,Female,Urban,105864,Self-learning,41,1,251.79,251.79,Books,13,17,FALSE
#DEMO0937,64,Female,Rural,91600,Education,71,2,168.99,337.97,Books,25,17,FALSE
#DEMO0938,21,Male,Urban,46172,Reading,90,1,169.85,169.85,Books,13,3,TRUE
#DEMO0939,65,Female,Suburban,51513,Self-learning,64,2,243.39,486.78,Books,17,7,FALSE
#DEMO0940,61,Female,Urban,109546,Self-learning,74,2,101.03,202.07,Books,9,15,TRUE
#DEMO0941,19,Female,Suburban,71869,Education,60,1,241.08,241.08,Books,19,10,FALSE
#DEMO0942,58,Female,Suburban,69915,Education,48,2,224.19,448.39,Books,7,9,TRUE
#DEMO0943,20,Female,Rural,101405,Education,59,2,187.16,374.32,Books,11,16,TRUE
#DEMO0944,31,Male,Rural,66269,Self-learning,28,2,102.15,204.31,Books,14,16,TRUE
#DEMO0945,63,Female,Rural,65545,Reading,68,1,90.63,90.63,Books,30,12,TRUE
#DEMO0946,61,Female,Suburban,52147,Self-learning,32,2,94.98,189.96,Books,5,13,FALSE
#DEMO0947,30,Female,Rural,114987,Self-learning,35,1,155.76,155.76,Books,6,10,FALSE
#DEMO0948,41,Male,Suburban,63183,Reading,42,2,204.72,409.45,Books,15,14,FALSE
#DEMO0949,19,Female,Rural,59779,Reading,38,2,93.77,187.54,Books,9,3,FALSE
#DEMO0950,40,Female,Rural,91553,Education,73,2,93.77,187.54,Books,6,14,TRUE
#DEMO0951,50,Male,Urban,68599,Reading,45,2,120.28,240.56,Books,8,8,FALSE
#DEMO0952,57,Female,Urban,44861,Reading,42,1,249.17,249.17,Books,9,5,FALSE
#DEMO0953,64,Female,Urban,83343,Education,89,1,164.02,164.02,Books,15,13,FALSE
#DEMO0954,62,Male,Suburban,90630,Self-learning,65,2,133.23,266.45,Books,5,16,TRUE
#DEMO0955,23,Male,Suburban,104558,Reading,49,1,177.98,177.98,Books,21,10,TRUE
#DEMO0956,62,Male,Rural,35506,Education,24,1,155.79,155.79,Books,26,11,FALSE
#DEMO0957,60,Male,Rural,72405,Reading,24,2,233.63,467.26,Books,16,10,FALSE
#DEMO0958,21,Female,Suburban,55890,Education,48,2,118.41,236.82,Books,11,7,TRUE
#DEMO0959,25,Female,Suburban,42648,Reading,38,1,85.52,85.52,Books,7,7,FALSE
#DEMO0960,26,Female,Rural,88814,Education,80,2,112.3,224.6,Books,15,14,TRUE
#DEMO0961,22,Male,Suburban,112930,Education,26,1,220.5,220.5,Books,26,5,FALSE
#DEMO0962,59,Female,Suburban,40702,Education,78,2,103.65,207.31,Books,20,10,FALSE
#DEMO0963,24,Male,Rural,107822,Education,52,1,140.99,140.99,Books,16,6,TRUE
#DEMO0964,20,Female,Urban,34295,Reading,34,2,235.22,470.43,Books,21,5,TRUE
#DEMO0965,57,Female,Rural,35665,Reading,34,1,109.08,109.08,Books,7,8,TRUE
#DEMO0966,57,Male,Urban,81169,Self-learning,67,2,169.75,339.51,Books,7,8,TRUE
#DEMO0967,50,Male,Suburban,112812,Self-learning,28,2,228.92,457.84,Books,22,16,FALSE
#DEMO0968,50,Female,Suburban,61676,Reading,20,2,192.92,385.83,Books,14,10,FALSE
#DEMO0969,20,Female,Rural,75691,Reading,28,2,204.03,408.07,Books,26,3,TRUE
#DEMO0970,65,Female,Rural,32054,Education,36,2,197.34,394.67,Books,8,7,TRUE
#DEMO0971,18,Male,Suburban,99623,Reading,62,1,176.67,176.67,Books,14,7,FALSE
#DEMO0972,42,Male,Urban,103920,Reading,57,1,211.98,211.98,Books,6,12,FALSE
#DEMO0973,45,Female,Urban,98037,Reading,66,2,226.2,452.41,Books,13,5,FALSE
#DEMO0974,18,Female,Rural,51151,Reading,42,2,175.22,350.43,Books,9,4,FALSE
#DEMO0975,35,Female,Urban,116485,Education,27,1,139.61,139.61,Books,23,15,TRUE
#DEMO0976,57,Female,Urban,69046,Reading,44,1,103.05,103.05,Books,21,15,TRUE
#DEMO0977,59,Male,Suburban,37087,Education,30,2,168.25,336.5,Books,19,11,FALSE
#DEMO0978,40,Male,Rural,96602,Education,57,2,191.99,383.98,Books,18,7,TRUE
#DEMO0979,64,Male,Suburban,37611,Reading,69,1,252.97,252.97,Books,26,4,TRUE
#DEMO0980,29,Male,Suburban,47177,Reading,45,2,146.75,293.5,Books,12,10,FALSE
#DEMO0981,64,Female,Urban,99603,Reading,66,2,119.67,239.34,Books,19,6,TRUE
#DEMO0982,43,Male,Rural,54596,Reading,50,2,96.61,193.23,Books,13,7,TRUE
#DEMO0983,53,Male,Rural,51468,Reading,81,2,138.4,276.8,Books,7,5,TRUE
#DEMO0984,41,Male,Rural,31420,Reading,24,2,147.25,294.5,Books,25,8,FALSE
#DEMO0985,45,Female,Urban,88398,Education,89,1,247.32,247.32,Books,16,6,FALSE
#DEMO0986,62,Male,Rural,58246,Reading,42,2,234.27,468.55,Books,27,9,FALSE
#DEMO0987,49,Female,Suburban,35484,Self-learning,58,1,177.59,177.59,Books,10,7,TRUE
#DEMO0988,42,Female,Urban,39325,Reading,90,1,131.09,131.09,Books,25,6,TRUE
#DEMO0989,21,Female,Rural,58816,Self-learning,56,2,133.47,266.94,Books,6,7,FALSE
#DEMO0990,54,Male,Rural,30612,Reading,61,2,220.07,440.14,Books,16,13,FALSE
#DEMO0991,57,Female,Rural,92091,Education,32,1,167.3,167.3,Books,14,17,TRUE
#DEMO0992,62,Male,Suburban,59079,Reading,50,2,141.62,283.24,Books,20,4,TRUE
#DEMO0993,30,Male,Urban,87955,Self-learning,65,2,112.61,225.22,Books,15,15,TRUE
#DEMO0994,43,Male,Urban,99329,Reading,77,2,215.24,430.48,Books,21,16,TRUE
#DEMO0995,58,Male,Rural,43700,Reading,84,2,168.73,337.46,Books,8,17,FALSE
#DEMO0996,43,Female,Rural,93438,Self-learning,20,2,152.2,304.39,Books,5,5,FALSE
#DEMO0997,52,Female,Urban,90536,Reading,29,1,181.28,181.28,Books,26,11,FALSE
#DEMO0998,62,Female,Urban,70143,Education,54,2,143.36,286.72,Books,7,6,FALSE
#DEMO0999,27,Male,Rural,37077,Reading,26,1,88.03,88.03,Books,14,17,FALSE
#DEMO1000,32,Male,Urban,112160,Reading,65,2,209.39,418.79,Books,23,16,TRUE
